surah_number,ayah_number,meccan_medinan,name_serial,name_translit,position_in_verse
5,13,Medinan,1,Allāh,34
5,14,Medinan,1,Allāh,22
5,15,Medinan,1,Allāh,20
5,16,Medinan,1,Allāh,2
5,17,Medinan,1,Allāh,5
5,17,Medinan,1,Allāh,15
5,17,Medinan,1,Allāh,30
5,17,Medinan,1,Allāh,41
5,18,Medinan,1,Allāh,5
5,18,Medinan,1,Allāh,26
5,19,Medinan,1,Allāh,25
5,20,Medinan,1,Allāh,7
5,21,Medinan,1,Allāh,6
5,23,Medinan,1,Allāh,6
5,23,Medinan,1,Allāh,17
5,27,Medinan,1,Allāh,23
5,28,Medinan,1,Allāh,14
5,31,Medinan,1,Allāh,1
5,33,Medinan,1,Allāh,4
5,34,Medinan,1,Allāh,11
5,35,Medinan,1,Allāh,4
5,38,Medinan,1,Allāh,9
5,38,Medinan,1,Allāh,11
5,39,Medinan,1,Allāh,7
5,39,Medinan,1,Allāh,12
5,40,Medinan,1,Allāh,3
5,40,Medinan,1,Allāh,15
5,41,Medinan,1,Allāh,48
5,41,Medinan,1,Allāh,54
5,41,Medinan,1,Allāh,61
5,42,Medinan,1,Allāh,27
5,43,Medinan,1,Allāh,6
5,44,Medinan,1,Allāh,20
5,44,Medinan,1,Allāh,40
5,45,Medinan,1,Allāh,29
5,47,Medinan,1,Allāh,5
5,47,Medinan,1,Allāh,13
5,48,Medinan,1,Allāh,17
5,48,Medinan,52,Al-Ḥaqq,25
5,48,Medinan,1,Allāh,35
5,48,Medinan,1,Allāh,49
5,49,Medinan,1,Allāh,5
5,49,Medinan,1,Allāh,16
5,49,Medinan,1,Allāh,24
5,50,Medinan,1,Allāh,7
5,51,Medinan,1,Allāh,21
5,52,Medinan,1,Allāh,14
5,53,Medinan,1,Allāh,6
5,54,Medinan,1,Allāh,10
5,54,Medinan,1,Allāh,23
5,54,Medinan,1,Allāh,31
5,54,Medinan,1,Allāh,36
5,55,Medinan,1,Allāh,2
5,56,Medinan,1,Allāh,2
5,56,Medinan,1,Allāh,8
5,57,Medinan,1,Allāh,20
5,59,Medinan,1,Allāh,9
5,60,Medinan,1,Allāh,8
5,60,Medinan,1,Allāh,12
5,61,Medinan,1,Allāh,12
5,64,Medinan,1,Allāh,3
5,64,Medinan,1,Allāh,43
5,64,Medinan,1,Allāh,50
5,67,Medinan,1,Allāh,17
5,67,Medinan,1,Allāh,23
5,69,Medinan,1,Allāh,9
5,71,Medinan,1,Allāh,8
5,71,Medinan,1,Allāh,16
5,72,Medinan,1,Allāh,5
5,72,Medinan,1,Allāh,16
5,72,Medinan,1,Allāh,23
5,72,Medinan,1,Allāh,26
5,73,Medinan,1,Allāh,5
5,74,Medinan,1,Allāh,3
5,74,Medinan,1,Allāh,6
5,76,Medinan,1,Allāh,4
5,76,Medinan,1,Allāh,13
5,77,Medinan,52,Al-Ḥaqq,8
5,80,Medinan,1,Allāh,14
5,81,Medinan,1,Allāh,3
5,83,Medinan,52,Al-Ḥaqq,14
5,84,Medinan,1,Allāh,4
5,84,Medinan,52,Al-Ḥaqq,8
5,85,Medinan,1,Allāh,1
5,87,Medinan,1,Allāh,8
5,87,Medinan,1,Allāh,14
5,88,Medinan,1,Allāh,3
5,88,Medinan,1,Allāh,8
5,89,Medinan,1,Allāh,2
5,89,Medinan,1,Allāh,45
5,91,Medinan,1,Allāh,14
5,92,Medinan,1,Allāh,1
5,93,Medinan,1,Allāh,22
5,94,Medinan,1,Allāh,4
5,94,Medinan,1,Allāh,12
5,95,Medinan,1,Allāh,40
5,95,Medinan,1,Allāh,47
5,95,Medinan,1,Allāh,50
5,96,Medinan,1,Allāh,18
5,97,Medinan,1,Allāh,2
5,97,Medinan,1,Allāh,16
5,97,Medinan,1,Allāh,25
5,98,Medinan,1,Allāh,2
5,98,Medinan,1,Allāh,6
5,99,Medinan,1,Allāh,6
5,100,Medinan,1,Allāh,11
5,101,Medinan,1,Allāh,20
5,101,Medinan,1,Allāh,23
5,103,Medinan,1,Allāh,2
5,103,Medinan,1,Allāh,17
5,104,Medinan,1,Allāh,7
5,105,Medinan,1,Allāh,14
5,106,Medinan,1,Allāh,33
5,106,Medinan,1,Allāh,48
5,107,Medinan,1,Allāh,15
5,108,Medinan,1,Allāh,16
5,108,Medinan,1,Allāh,19
5,109,Medinan,1,Allāh,3
5,110,Medinan,1,Allāh,2
5,112,Medinan,1,Allāh,18
5,115,Medinan,1,Allāh,1
5,116,Medinan,1,Allāh,2
5,116,Medinan,1,Allāh,14
5,117,Medinan,1,Allāh,9
5,119,Medinan,1,Allāh,1
5,119,Medinan,1,Allāh,19
5,120,Medinan,1,Allāh,0
6,1,Meccan,1,Allāh,1
6,3,Meccan,1,Allāh,1
6,12,Meccan,1,Allāh,8
6,14,Meccan,1,Allāh,2
6,17,Meccan,1,Allāh,2
6,19,Meccan,1,Allāh,7
6,19,Meccan,1,Allāh,26
6,21,Meccan,1,Allāh,5
6,23,Meccan,1,Allāh,7
6,31,Meccan,1,Allāh,5
6,33,Meccan,1,Allāh,13
6,34,Meccan,1,Allāh,17
6,35,Meccan,1,Allāh,21
6,36,Meccan,1,Allāh,8
6,37,Meccan,1,Allāh,10
6,39,Meccan,1,Allāh,10
6,40,Meccan,1,Allāh,5
6,40,Meccan,1,Allāh,10
6,45,Meccan,1,Allāh,7
6,46,Meccan,1,Allāh,4
6,46,Meccan,1,Allāh,13
6,47,Meccan,1,Allāh,5
6,50,Meccan,1,Allāh,6
6,53,Meccan,1,Allāh,7
6,53,Meccan,1,Allāh,13
6,56,Meccan,1,Allāh,9
6,57,Meccan,1,Allāh,18
6,57,Meccan,52,Al-Ḥaqq,21
6,58,Meccan,1,Allāh,12
6,62,Meccan,1,Allāh,3
6,62,Meccan,52,Al-Ḥaqq,5
6,64,Meccan,1,Allāh,1
6,66,Meccan,52,Al-Ḥaqq,4
6,70,Meccan,1,Allāh,21
6,71,Meccan,1,Allāh,4
6,71,Meccan,1,Allāh,16
6,71,Meccan,1,Allāh,33
6,73,Meccan,52,Al-Ḥaqq,13
6,80,Meccan,1,Allāh,6
6,81,Meccan,1,Allāh,8
6,88,Meccan,1,Allāh,2
6,90,Meccan,1,Allāh,3
6,91,Meccan,1,Allāh,2
6,91,Meccan,1,Allāh,9
6,91,Meccan,1,Allāh,42
6,93,Meccan,1,Allāh,5
6,93,Meccan,1,Allāh,21
6,93,Meccan,1,Allāh,44
6,93,Meccan,52,Al-Ḥaqq,46
6,95,Meccan,1,Allāh,2
6,95,Meccan,63,Al-Ḥayy,8
6,95,Meccan,63,Al-Ḥayy,14
6,95,Meccan,1,Allāh,17
6,100,Meccan,1,Allāh,1
6,102,Meccan,1,Allāh,1
6,107,Meccan,1,Allāh,2
6,108,Meccan,1,Allāh,6
6,108,Meccan,1,Allāh,8
6,109,Meccan,1,Allāh,1
6,109,Meccan,1,Allāh,14
6,111,Meccan,1,Allāh,19
6,114,Meccan,1,Allāh,1
6,116,Meccan,1,Allāh,9
6,118,Meccan,1,Allāh,4
6,119,Meccan,1,Allāh,7
6,121,Meccan,1,Allāh,6
6,124,Meccan,1,Allāh,12
6,124,Meccan,1,Allāh,14
6,124,Meccan,1,Allāh,25
6,125,Meccan,1,Allāh,2
6,125,Meccan,1,Allāh,24
6,128,Meccan,1,Allāh,32
6,136,Meccan,1,Allāh,1
6,136,Meccan,1,Allāh,10
6,136,Meccan,1,Allāh,21
6,136,Meccan,1,Allāh,25
6,137,Meccan,1,Allāh,15
6,138,Meccan,1,Allāh,18
6,140,Meccan,1,Allāh,11
6,140,Meccan,1,Allāh,14
6,142,Meccan,1,Allāh,8
6,144,Meccan,1,Allāh,23
6,144,Meccan,1,Allāh,31
6,144,Meccan,1,Allāh,39
6,145,Meccan,1,Allāh,27
6,148,Meccan,1,Allāh,5
6,150,Meccan,1,Allāh,6
6,151,Meccan,1,Allāh,41
6,152,Meccan,1,Allāh,32
6,157,Meccan,1,Allāh,24
6,159,Meccan,1,Allāh,14
6,162,Meccan,1,Allāh,6
6,164,Meccan,1,Allāh,2
7,8,Meccan,52,Al-Ḥaqq,2
7,26,Meccan,1,Allāh,18
7,28,Meccan,1,Allāh,7
7,28,Meccan,1,Allāh,13
7,28,Meccan,1,Allāh,20
7,30,Meccan,1,Allāh,13
7,32,Meccan,1,Allāh,4
7,33,Meccan,52,Al-Ḥaqq,13
7,33,Meccan,1,Allāh,16
7,33,Meccan,1,Allāh,25
7,37,Meccan,1,Allāh,5
7,37,Meccan,1,Allāh,29
7,43,Meccan,1,Allāh,13
7,43,Meccan,1,Allāh,23
7,44,Meccan,1,Allāh,27
7,45,Meccan,1,Allāh,4
7,49,Meccan,1,Allāh,5
7,50,Meccan,1,Allāh,13
7,50,Meccan,1,Allāh,17
7,54,Meccan,1,Allāh,2
7,54,Meccan,1,Allāh,31
7,56,Meccan,1,Allāh,12
7,59,Meccan,1,Allāh,8
7,62,Meccan,1,Allāh,7
7,65,Meccan,1,Allāh,9
7,69,Meccan,1,Allāh,26
7,70,Meccan,1,Allāh,3
7,71,Meccan,1,Allāh,17
7,73,Meccan,1,Allāh,8
7,73,Meccan,1,Allāh,23
7,73,Meccan,1,Allāh,31
7,74,Meccan,1,Allāh,20
7,85,Meccan,1,Allāh,8
7,86,Meccan,1,Allāh,8
7,87,Meccan,1,Allāh,14
7,89,Meccan,1,Allāh,3
7,89,Meccan,1,Allāh,12
7,89,Meccan,1,Allāh,24
7,89,Meccan,1,Allāh,34
7,99,Meccan,1,Allāh,2
7,99,Meccan,1,Allāh,7
7,101,Meccan,1,Allāh,21
7,105,Meccan,1,Allāh,6
7,105,Meccan,52,Al-Ḥaqq,8
7,118,Meccan,52,Al-Ḥaqq,1
7,128,Meccan,1,Allāh,4
7,128,Meccan,1,Allāh,9
7,131,Meccan,1,Allāh,19
7,140,Meccan,1,Allāh,2
7,146,Meccan,52,Al-Ḥaqq,8
7,158,Meccan,1,Allāh,5
7,158,Meccan,1,Allāh,22
7,158,Meccan,1,Allāh,28
7,164,Meccan,1,Allāh,8
7,169,Meccan,1,Allāh,28
7,169,Meccan,52,Al-Ḥaqq,30
7,178,Meccan,1,Allāh,2
7,180,Meccan,1,Allāh,0
7,185,Meccan,1,Allāh,8
7,186,Meccan,1,Allāh,2
7,187,Meccan,1,Allāh,37
7,188,Meccan,1,Allāh,10
7,189,Meccan,1,Allāh,24
7,190,Meccan,1,Allāh,10
7,194,Meccan,1,Allāh,5
7,196,Meccan,1,Allāh,2
7,200,Meccan,1,Allāh,6
8,1,Medinan,1,Allāh,6
8,1,Medinan,1,Allāh,10
8,1,Medinan,1,Allāh,16
8,2,Medinan,1,Allāh,5
8,6,Medinan,52,Al-Ḥaqq,2
8,7,Medinan,1,Allāh,2
8,7,Medinan,1,Allāh,15
8,7,Medinan,52,Al-Ḥaqq,18
8,8,Medinan,52,Al-Ḥaqq,1
8,10,Medinan,1,Allāh,2
8,10,Medinan,1,Allāh,14
8,10,Medinan,1,Allāh,17
8,13,Medinan,1,Allāh,3
8,13,Medinan,1,Allāh,8
8,13,Medinan,1,Allāh,11
8,16,Medinan,1,Allāh,15
8,17,Medinan,1,Allāh,3
8,17,Medinan,1,Allāh,11
8,17,Medinan,1,Allāh,21
8,18,Medinan,1,Allāh,2
8,19,Medinan,1,Allāh,23
8,20,Medinan,1,Allāh,4
8,22,Medinan,1,Allāh,5
8,23,Medinan,1,Allāh,2
8,24,Medinan,1,Allāh,4
8,24,Medinan,1,Allāh,13
8,25,Medinan,1,Allāh,11
8,27,Medinan,1,Allāh,5
8,28,Medinan,1,Allāh,6
8,29,Medinan,1,Allāh,5
8,29,Medinan,1,Allāh,15
8,30,Medinan,1,Allāh,13
8,30,Medinan,1,Allāh,15
8,32,Medinan,52,Al-Ḥaqq,7
8,33,Medinan,1,Allāh,2
8,33,Medinan,1,Allāh,9
8,34,Medinan,1,Allāh,4
8,36,Medinan,1,Allāh,8
8,37,Medinan,1,Allāh,1
8,39,Medinan,1,Allāh,8
8,39,Medinan,1,Allāh,13
8,40,Medinan,1,Allāh,4
8,41,Medinan,1,Allāh,7
8,41,Medinan,1,Allāh,19
8,41,Medinan,1,Allāh,30
8,42,Medinan,1,Allāh,19
8,42,Medinan,1,Allāh,35
8,43,Medinan,1,Allāh,2
8,43,Medinan,1,Allāh,15
8,44,Medinan,1,Allāh,11
8,44,Medinan,1,Allāh,17
8,45,Medinan,1,Allāh,8
8,46,Medinan,1,Allāh,1
8,46,Medinan,1,Allāh,12
8,47,Medinan,1,Allāh,12
8,47,Medinan,1,Allāh,14
8,48,Medinan,1,Allāh,33
8,48,Medinan,1,Allāh,35
8,49,Medinan,1,Allāh,14
8,49,Medinan,1,Allāh,16
8,51,Medinan,1,Allāh,5
8,52,Medinan,1,Allāh,10
8,52,Medinan,1,Allāh,12
8,52,Medinan,1,Allāh,16
8,53,Medinan,1,Allāh,2
8,53,Medinan,1,Allāh,16
8,55,Medinan,1,Allāh,4
8,58,Medinan,1,Allāh,11
8,60,Medinan,1,Allāh,12
8,60,Medinan,1,Allāh,19
8,60,Medinan,1,Allāh,28
8,61,Medinan,1,Allāh,8
8,62,Medinan,1,Allāh,6
8,63,Medinan,1,Allāh,15
8,64,Medinan,1,Allāh,3
8,66,Medinan,1,Allāh,2
8,66,Medinan,1,Allāh,24
8,66,Medinan,1,Allāh,26
8,67,Medinan,1,Allāh,15
8,67,Medinan,1,Allāh,19
8,68,Medinan,1,Allāh,3
8,69,Medinan,1,Allāh,7
8,69,Medinan,1,Allāh,10
8,70,Medinan,1,Allāh,10
8,70,Medinan,1,Allāh,22
8,71,Medinan,1,Allāh,5
8,71,Medinan,1,Allāh,11
8,72,Medinan,1,Allāh,9
8,72,Medinan,1,Allāh,44
8,74,Medinan,1,Allāh,6
8,75,Medinan,1,Allāh,17
8,75,Medinan,1,Allāh,20
9,1,Medinan,1,Allāh,2
9,2,Medinan,1,Allāh,9
9,2,Medinan,1,Allāh,12
9,3,Medinan,1,Allāh,2
9,3,Medinan,1,Allāh,10
9,3,Medinan,1,Allāh,29
9,4,Medinan,1,Allāh,20
9,5,Medinan,1,Allāh,25
9,6,Medinan,1,Allāh,9
9,7,Medinan,1,Allāh,5
9,7,Medinan,1,Allāh,22
9,9,Medinan,1,Allāh,2
9,13,Medinan,1,Allāh,15
9,14,Medinan,1,Allāh,2
9,15,Medinan,1,Allāh,5
9,15,Medinan,1,Allāh,10
9,16,Medinan,1,Allāh,6
9,16,Medinan,1,Allāh,14
9,16,Medinan,1,Allāh,21
9,17,Medinan,1,Allāh,6
9,18,Medinan,1,Allāh,3
9,18,Medinan,1,Allāh,6
9,18,Medinan,1,Allāh,16
9,19,Medinan,1,Allāh,9
9,19,Medinan,1,Allāh,15
9,19,Medinan,1,Allāh,20
9,19,Medinan,1,Allāh,22
9,20,Medinan,1,Allāh,6
9,20,Medinan,1,Allāh,12
9,22,Medinan,1,Allāh,5
9,24,Medinan,1,Allāh,18
9,24,Medinan,1,Allāh,26
9,24,Medinan,1,Allāh,29
9,25,Medinan,1,Allāh,2
9,26,Medinan,1,Allāh,2
9,27,Medinan,1,Allāh,2
9,27,Medinan,1,Allāh,10
9,28,Medinan,1,Allāh,19
9,28,Medinan,1,Allāh,26
9,29,Medinan,1,Allāh,4
9,29,Medinan,1,Allāh,12
9,29,Medinan,52,Al-Ḥaqq,17
9,30,Medinan,1,Allāh,4
9,30,Medinan,1,Allāh,9
9,30,Medinan,1,Allāh,23
9,31,Medinan,1,Allāh,6
9,32,Medinan,1,Allāh,4
9,32,Medinan,1,Allāh,7
9,33,Medinan,52,Al-Ḥaqq,6
9,34,Medinan,1,Allāh,16
9,34,Medinan,1,Allāh,26
9,36,Medinan,1,Allāh,4
9,36,Medinan,1,Allāh,10
9,36,Medinan,1,Allāh,37
9,37,Medinan,1,Allāh,18
9,37,Medinan,1,Allāh,22
9,37,Medinan,1,Allāh,29
9,38,Medinan,1,Allāh,11
9,39,Medinan,1,Allāh,12
9,40,Medinan,1,Allāh,4
9,40,Medinan,1,Allāh,21
9,40,Medinan,1,Allāh,25
9,40,Medinan,1,Allāh,39
9,40,Medinan,1,Allāh,43
9,41,Medinan,1,Allāh,8
9,42,Medinan,1,Allāh,13
9,42,Medinan,1,Allāh,20
9,43,Medinan,1,Allāh,1
9,44,Medinan,1,Allāh,4
9,44,Medinan,1,Allāh,12
9,45,Medinan,1,Allāh,5
9,46,Medinan,1,Allāh,9
9,47,Medinan,1,Allāh,15
9,48,Medinan,52,Al-Ḥaqq,10
9,48,Medinan,1,Allāh,13
9,51,Medinan,1,Allāh,6
9,51,Medinan,1,Allāh,12
9,52,Medinan,1,Allāh,13
9,54,Medinan,1,Allāh,9
9,55,Medinan,1,Allāh,8
9,56,Medinan,1,Allāh,1
9,59,Medinan,1,Allāh,5
9,59,Medinan,1,Allāh,9
9,59,Medinan,1,Allāh,11
9,59,Medinan,1,Allāh,17
9,60,Medinan,1,Allāh,14
9,60,Medinan,1,Allāh,20
9,60,Medinan,1,Allāh,22
9,61,Medinan,1,Allāh,13
9,61,Medinan,1,Allāh,24
9,62,Medinan,1,Allāh,1
9,62,Medinan,1,Allāh,4
9,63,Medinan,1,Allāh,5
9,64,Medinan,1,Allāh,14
9,67,Medinan,1,Allāh,15
9,68,Medinan,1,Allāh,1
9,68,Medinan,1,Allāh,14
9,70,Medinan,1,Allāh,22
9,71,Medinan,1,Allāh,16
9,71,Medinan,1,Allāh,21
9,71,Medinan,1,Allāh,24
9,72,Medinan,1,Allāh,1
9,72,Medinan,1,Allāh,19
9,74,Medinan,1,Allāh,1
9,74,Medinan,1,Allāh,21
9,74,Medinan,1,Allāh,35
9,75,Medinan,1,Allāh,4
9,77,Medinan,1,Allāh,9
9,78,Medinan,1,Allāh,3
9,78,Medinan,1,Allāh,8
9,79,Medinan,1,Allāh,16
9,80,Medinan,1,Allāh,13
9,80,Medinan,1,Allāh,19
9,80,Medinan,1,Allāh,22
9,81,Medinan,1,Allāh,5
9,81,Medinan,1,Allāh,13
9,83,Medinan,1,Allāh,2
9,84,Medinan,1,Allāh,14
9,85,Medinan,1,Allāh,7
9,86,Medinan,1,Allāh,5
9,89,Medinan,1,Allāh,1
9,90,Medinan,1,Allāh,9
9,91,Medinan,1,Allāh,16
9,91,Medinan,1,Allāh,25
9,93,Medinan,1,Allāh,15
9,94,Medinan,1,Allāh,14
9,94,Medinan,1,Allāh,19
9,95,Medinan,1,Allāh,1
9,96,Medinan,1,Allāh,9
9,97,Medinan,1,Allāh,10
9,97,Medinan,1,Allāh,14
9,98,Medinan,1,Allāh,15
9,99,Medinan,1,Allāh,4
9,99,Medinan,1,Allāh,12
9,99,Medinan,1,Allāh,22
9,99,Medinan,1,Allāh,27
9,100,Medinan,1,Allāh,9
9,102,Medinan,1,Allāh,9
9,102,Medinan,1,Allāh,15
9,103,Medinan,1,Allāh,15
9,104,Medinan,1,Allāh,3
9,104,Medinan,1,Allāh,12
9,105,Medinan,1,Allāh,3
9,106,Medinan,1,Allāh,3
9,106,Medinan,1,Allāh,10
9,107,Medinan,1,Allāh,11
9,107,Medinan,1,Allāh,22
9,108,Medinan,1,Allāh,23
9,109,Medinan,1,Allāh,6
9,109,Medinan,1,Allāh,23
9,110,Medinan,1,Allāh,13
9,111,Medinan,1,Allāh,2
9,111,Medinan,1,Allāh,15
9,111,Medinan,1,Allāh,31
9,112,Medinan,1,Allāh,13
9,114,Medinan,1,Allāh,15
9,115,Medinan,1,Allāh,2
9,115,Medinan,1,Allāh,15
9,116,Medinan,1,Allāh,1
9,116,Medinan,1,Allāh,14
9,117,Medinan,1,Allāh,2
9,118,Medinan,1,Allāh,19
9,118,Medinan,1,Allāh,28
9,119,Medinan,1,Allāh,4
9,120,Medinan,1,Allāh,12
9,120,Medinan,1,Allāh,30
9,120,Medinan,1,Allāh,49
9,121,Medinan,1,Allāh,13
9,123,Medinan,1,Allāh,14
9,127,Medinan,1,Allāh,16
9,129,Medinan,1,Allāh,4
10,3,Meccan,1,Allāh,2
10,3,Meccan,1,Allāh,27
10,4,Meccan,1,Allāh,5
10,5,Meccan,1,Allāh,16
10,6,Meccan,1,Allāh,7
10,10,Meccan,1,Allāh,12
10,11,Meccan,1,Allāh,3
10,16,Meccan,1,Allāh,3
10,17,Meccan,1,Allāh,5
10,18,Meccan,1,Allāh,3
10,18,Meccan,1,Allāh,13
10,18,Meccan,1,Allāh,17
10,20,Meccan,1,Allāh,11
10,21,Meccan,1,Allāh,15
10,22,Meccan,1,Allāh,32
10,23,Meccan,52,Al-Ḥaqq,8
10,25,Meccan,1,Allāh,0
10,27,Meccan,1,Allāh,12
10,29,Meccan,1,Allāh,1
10,30,Meccan,1,Allāh,9
10,30,Meccan,52,Al-Ḥaqq,11
10,31,Meccan,63,Al-Ḥayy,12
10,31,Meccan,63,Al-Ḥayy,18
10,31,Meccan,1,Allāh,24
10,32,Meccan,1,Allāh,1
10,32,Meccan,52,Al-Ḥaqq,3
10,32,Meccan,52,Al-Ḥaqq,7
10,34,Meccan,1,Allāh,11
10,35,Meccan,52,Al-Ḥaqq,7
10,35,Meccan,1,Allāh,10
10,35,Meccan,52,Al-Ḥaqq,17
10,36,Meccan,52,Al-Ḥaqq,11
10,36,Meccan,1,Allāh,15
10,37,Meccan,1,Allāh,8
10,38,Meccan,1,Allāh,13
10,44,Meccan,1,Allāh,1
10,45,Meccan,1,Allāh,17
10,46,Meccan,1,Allāh,10
10,49,Meccan,1,Allāh,10
10,55,Meccan,1,Allāh,2
10,55,Meccan,1,Allāh,11
10,58,Meccan,1,Allāh,2
10,59,Meccan,1,Allāh,4
10,59,Meccan,1,Allāh,19
10,60,Meccan,1,Allāh,5
10,60,Meccan,1,Allāh,11
10,62,Meccan,1,Allāh,3
10,64,Meccan,1,Allāh,11
10,65,Meccan,1,Allāh,6
10,66,Meccan,1,Allāh,2
10,66,Meccan,1,Allāh,16
10,68,Meccan,1,Allāh,2
10,68,Meccan,1,Allāh,26
10,69,Meccan,1,Allāh,5
10,71,Meccan,1,Allāh,16
10,71,Meccan,1,Allāh,18
10,72,Meccan,1,Allāh,11
10,76,Meccan,52,Al-Ḥaqq,2
10,81,Meccan,1,Allāh,10
10,81,Meccan,1,Allāh,14
10,82,Meccan,1,Allāh,1
10,82,Meccan,52,Al-Ḥaqq,2
10,84,Meccan,1,Allāh,6
10,85,Meccan,1,Allāh,2
10,94,Meccan,52,Al-Ḥaqq,16
10,95,Meccan,1,Allāh,6
10,100,Meccan,1,Allāh,7
10,104,Meccan,1,Allāh,15
10,104,Meccan,1,Allāh,18
10,106,Meccan,1,Allāh,4
10,107,Meccan,1,Allāh,2
10,108,Meccan,52,Al-Ḥaqq,5
10,109,Meccan,1,Allāh,7
11,2,Meccan,1,Allāh,3
11,4,Meccan,1,Allāh,1
11,6,Meccan,1,Allāh,8
11,12,Meccan,1,Allāh,24
11,13,Meccan,1,Allāh,15
11,14,Meccan,1,Allāh,7
11,17,Meccan,52,Al-Ḥaqq,35
11,18,Meccan,1,Allāh,5
11,18,Meccan,1,Allāh,22
11,19,Meccan,1,Allāh,4
11,20,Meccan,1,Allāh,11
11,26,Meccan,1,Allāh,4
11,29,Meccan,1,Allāh,10
11,30,Meccan,1,Allāh,4
11,31,Meccan,1,Allāh,5
11,31,Meccan,1,Allāh,20
11,31,Meccan,1,Allāh,23
11,33,Meccan,1,Allāh,4
11,34,Meccan,1,Allāh,10
11,41,Meccan,1,Allāh,5
11,43,Meccan,1,Allāh,14
11,45,Meccan,52,Al-Ḥaqq,11
11,50,Meccan,1,Allāh,8
11,54,Meccan,1,Allāh,11
11,56,Meccan,1,Allāh,3
11,61,Meccan,1,Allāh,9
11,63,Meccan,1,Allāh,15
11,64,Meccan,1,Allāh,3
11,64,Meccan,1,Allāh,10
11,73,Meccan,1,Allāh,4
11,73,Meccan,1,Allāh,7
11,78,Meccan,1,Allāh,19
11,84,Meccan,1,Allāh,9
11,86,Meccan,1,Allāh,1
11,88,Meccan,1,Allāh,33
11,92,Meccan,1,Allāh,6
11,101,Meccan,1,Allāh,14
11,113,Meccan,1,Allāh,11
11,115,Meccan,1,Allāh,2
11,120,Meccan,52,Al-Ḥaqq,14
11,123,Meccan,1,Allāh,0
12,18,Meccan,1,Allāh,16
12,19,Meccan,1,Allāh,15
12,21,Meccan,1,Allāh,25
12,23,Meccan,1,Allāh,15
12,31,Meccan,1,Allāh,24
12,37,Meccan,1,Allāh,23
12,38,Meccan,1,Allāh,12
12,38,Meccan,1,Allāh,19
12,39,Meccan,1,Allāh,6
12,40,Meccan,1,Allāh,11
12,40,Meccan,1,Allāh,19
12,51,Meccan,1,Allāh,11
12,51,Meccan,52,Al-Ḥaqq,23
12,52,Meccan,1,Allāh,7
12,64,Meccan,1,Allāh,12
12,66,Meccan,1,Allāh,8
12,66,Meccan,1,Allāh,20
12,67,Meccan,1,Allāh,16
12,67,Meccan,1,Allāh,23
12,68,Meccan,1,Allāh,11
12,76,Meccan,1,Allāh,25
12,77,Meccan,1,Allāh,24
12,79,Meccan,1,Allāh,2
12,80,Meccan,1,Allāh,17
12,80,Meccan,1,Allāh,34
12,83,Meccan,1,Allāh,11
12,86,Meccan,1,Allāh,6
12,86,Meccan,1,Allāh,9
12,87,Meccan,1,Allāh,10
12,87,Meccan,1,Allāh,17
12,88,Meccan,1,Allāh,19
12,90,Meccan,1,Allāh,13
12,90,Meccan,1,Allāh,21
12,91,Meccan,1,Allāh,4
12,92,Meccan,1,Allāh,7
12,96,Meccan,1,Allāh,17
12,99,Meccan,1,Allāh,12
12,101,Meccan,52,Al-Ḥaqq,22
12,106,Meccan,1,Allāh,3
12,107,Meccan,1,Allāh,6
12,108,Meccan,1,Allāh,5
12,108,Meccan,1,Allāh,14
13,1,Medinan,52,Al-Ḥaqq,11
13,2,Medinan,1,Allāh,0
13,8,Medinan,1,Allāh,0
13,11,Medinan,1,Allāh,10
13,11,Medinan,1,Allāh,13
13,11,Medinan,1,Allāh,25
13,13,Medinan,1,Allāh,15
13,14,Medinan,52,Al-Ḥaqq,2
13,15,Medinan,1,Allāh,0
13,16,Medinan,1,Allāh,6
13,16,Medinan,1,Allāh,33
13,16,Medinan,1,Allāh,42
13,17,Medinan,1,Allāh,26
13,17,Medinan,52,Al-Ḥaqq,27
13,17,Medinan,1,Allāh,45
13,19,Medinan,52,Al-Ḥaqq,8
13,20,Medinan,1,Allāh,3
13,21,Medinan,1,Allāh,4
13,25,Medinan,1,Allāh,3
13,25,Medinan,1,Allāh,10
13,26,Medinan,1,Allāh,0
13,27,Medinan,1,Allāh,12
13,28,Medinan,1,Allāh,5
13,28,Medinan,1,Allāh,9
13,31,Medinan,1,Allāh,16
13,31,Medinan,1,Allāh,27
13,31,Medinan,1,Allāh,48
13,31,Medinan,1,Allāh,51
13,33,Medinan,1,Allāh,10
13,33,Medinan,1,Allāh,38
13,34,Medinan,1,Allāh,13
13,36,Medinan,1,Allāh,19
13,37,Medinan,1,Allāh,16
13,38,Medinan,1,Allāh,18
13,39,Medinan,1,Allāh,1
13,41,Medinan,1,Allāh,9
13,43,Medinan,1,Allāh,8
14,2,Meccan,1,Allāh,0
14,3,Meccan,1,Allāh,9
14,4,Meccan,1,Allāh,11
14,5,Meccan,1,Allāh,13
14,6,Meccan,1,Allāh,6
14,8,Meccan,1,Allāh,10
14,9,Meccan,1,Allāh,18
14,10,Meccan,1,Allāh,4
14,11,Meccan,1,Allāh,9
14,11,Meccan,1,Allāh,25
14,11,Meccan,1,Allāh,28
14,12,Meccan,1,Allāh,5
14,12,Meccan,1,Allāh,16
14,19,Meccan,1,Allāh,3
14,20,Meccan,1,Allāh,3
14,21,Meccan,1,Allāh,1
14,21,Meccan,1,Allāh,17
